user_id	Labeling and mislabeling	Catastrophizing	Dichotomous Reasoning	Emotional Reasoning	Disqualifying the Positive	Magnification and Minimization	Mental Filtering	Mindreading	Fortune-telling	Overgeneralizing	Personalizing	Should statements
R7318	8	0	61	0	1	2	0	13	1	1	1	11
R7319	76	4	489	0	4	31	0	53	17	13	4	183
R7320	0	0	0	0	0	0	0	0	0	0	0	0
R7321	11	0	694	0	0	5	0	3	2	4	116	8
R7322	36	1	73	4	1	3	0	1	0	9	7	13
R7323	0	0	0	0	0	0	0	0	0	0	0	0
R7324	20	0	89	0	0	16	0	7	1	2	3	9
R7325	1	0	2	0	0	0	0	0	0	0	0	0
R7326	30	0	169	0	3	23	1	12	4	5	3	50
R7328	0	0	11	0	0	2	0	2	0	0	0	2
R7329	0	0	1	0	0	60	0	12	0	0	2	0
R7330	8	0	51	0	0	8	0	3	6	0	4	4
R7331	0	0	0	0	0	0	0	1	0	0	0	1
R7332	0	0	8	0	0	3	0	1	0	0	0	1
R7333	10	0	121	0	0	13	0	8	3	2	1	36
R7334	44	0	281	1	3	23	0	21	1	13	6	60
R7335	0	0	0	0	0	0	0	0	0	0	0	0
R7336	72	1	302	0	3	24	1	46	15	21	4	97
R7337	25	0	201	0	1	16	0	21	2	8	3	46
R7338	104	0	478	1	10	36	0	32	7	24	17	70
R7339	34	0	220	1	3	27	0	14	2	3	8	54
R7340	0	0	19	0	0	3	0	1	0	1	0	11
R7341	106	2	481	0	9	72	0	42	4	18	13	103
R7342	9	1	64	0	1	3	0	6	0	0	2	11
R7343	96	1	394	0	6	46	0	24	19	12	9	109
R7344	9	0	73	0	1	9	0	4	3	8	1	36
R7345	10	0	35	0	0	5	0	1	0	1	1	5
R7346	0	0	3	0	0	0	0	1	0	0	0	1
R7347	1	0	4	0	0	1	0	0	0	0	0	2
R7348	47	0	251	1	4	41	1	14	1	10	30	46
R7349	0	0	0	0	0	0	0	0	0	0	0	0
R7350	0	0	5	0	0	0	0	4	0	0	1	1
R7351	42	2	550	0	1	173	0	70	2	9	21	127
R7352	6	0	57	0	1	9	0	3	1	7	0	9
R7353	5	0	68	0	0	2	0	3	2	2	3	3
R7354	1	0	6	0	0	22	0	0	0	0	0	0
R7355	22	1	209	0	5	14	1	5	7	5	0	93
R7356	19	1	110	0	3	27	0	15	6	2	1	41
R7357	5	0	52	0	0	5	0	2	1	1	5	8
R7358	8	0	115	0	0	26	0	6	4	1	1	18
R7360	0	0	4	0	0	0	0	0	0	0	0	3
R7361	18	0	193	0	0	51	0	3	5	1	2	43
R7362	10	1	118	0	0	10	0	11	4	7	6	49
R7363	0	0	11	0	2	2	0	1	0	1	1	4
R7364	49	0	415	0	6	83	0	14	7	19	30	37
R7365	9	0	70	0	1	7	0	3	2	3	1	10
R7367	42	1	358	0	5	44	1	33	6	5	5	98
R7368	1	0	11	0	0	2	0	1	0	0	0	1
R7369	3	0	29	0	1	2	0	1	1	2	6	7
R7370	28	0	403	1	1	58	0	12	4	12	22	26
R7371	18	0	121	1	1	13	0	15	5	8	7	42
R7372	0	0	0	0	0	0	0	0	0	0	0	0
R7373	35	1	368	1	1	57	1	29	10	19	11	74
R7374	13	0	108	0	1	35	1	1	3	1	0	25
R7375	1	0	159	0	0	0	0	0	0	0	0	0
R7377	102	1	496	1	12	22	2	72	2	23	23	116
R7378	5	2	49	0	0	8	0	1	0	6	0	23
R7379	1	0	10	0	0	1	0	1	0	0	0	2
R7380	21	0	228	0	0	33	0	6	1	6	13	21
R7381	2	1	15	0	0	6	0	1	0	1	0	2
R7382	1	0	6	0	0	2	0	0	0	0	0	1
R7383	3	0	28	1	0	2	0	1	0	3	1	2
R7384	26	0	169	0	1	21	0	48	2	3	1	43
R7385	1	0	5	0	0	0	0	0	0	0	0	5
R7386	7	0	60	0	0	9	0	3	0	1	0	12
R7387	6	0	44	0	0	5	0	1	2	0	1	7
R7388	31	0	188	0	2	12	0	14	5	14	17	27
R7389	6	0	54	0	0	64	0	4	2	0	0	42
R7390	72	1	379	0	0	39	1	16	13	17	4	83
R7391	0	0	2	0	0	0	0	0	0	0	0	0
R7392	0	0	16	0	1	2	0	0	1	0	0	6
R7393	0	0	0	0	0	0	0	0	0	0	0	0
R7394	0	0	1	0	0	0	0	1	0	1	0	0
R7395	5	0	24	0	0	3	0	0	1	1	0	10
R7396	10	0	190	0	0	13	0	3	3	3	2	22
R7397	0	0	0	0	0	0	0	0	0	0	0	0
R7398	11	0	100	0	0	7	0	10	7	8	4	8
R7399	35	1	192	0	1	20	0	16	5	9	2	57
R7400	29	0	211	1	4	20	1	4	1	22	39	19
R7401	31	0	241	0	0	18	0	25	8	11	5	53
R7402	12	1	93	0	1	7	0	9	2	2	0	20
R7403	0	0	0	0	0	0	0	0	0	0	0	11
R7404	0	0	27	0	0	1	0	1	0	1	2	1
R7405	0	0	2	0	0	2	0	0	1	1	0	2
R7406	5	0	35	0	1	1	0	8	1	3	0	11
R7407	3	0	63	0	0	47	0	3	0	1	1	6
R7408	3	0	65	0	0	3	0	4	0	0	0	3
R7409	0	0	12	0	0	12	0	3	0	0	0	0
R7410	7	0	30	0	0	3	0	3	1	0	1	16
R7411	23	0	733	0	0	144	0	34	22	18	12	59
R7412	42	1	306	1	4	41	1	49	6	11	9	81
R7413	59	0	383	0	5	46	1	7	10	13	14	65
R7414	0	0	0	0	0	0	0	0	0	0	0	0
R7415	17	1	156	0	0	63	0	4	0	1	0	56
R7416	1	0	250	0	0	2	0	9	0	0	15	0
R7417	62	0	472	0	4	51	0	35	11	20	23	104
R7418	53	3	367	2	7	29	0	94	13	18	26	99
R7420	0	0	0	0	0	0	0	0	0	0	0	0
R7421	60	1	424	0	0	64	1	24	6	13	30	74
R7422	0	0	4	0	0	0	0	5	0	0	0	0
R7423	6	0	43	0	0	4	0	11	1	1	0	12
R7424	0	0	5	0	0	2	0	0	0	0	0	0
R7425	2	0	33	0	0	5	0	2	1	0	1	0
R7426	1	0	6	0	0	3	0	1	0	0	1	0
R7428	0	0	2	0	0	0	0	1	0	0	0	1
R7430	1	0	19	0	0	6	0	1	0	1	0	3
R7431	2	0	7	0	0	3	0	0	0	0	0	3
R7432	9	0	145	0	0	66	0	14	0	3	1	46
R7433	54	1	315	0	4	28	0	31	11	7	1	105
R7434	0	0	0	0	0	0	0	0	0	0	0	0
R7435	0	0	6	0	0	3	0	0	0	1	0	0
R7436	36	0	317	0	2	45	0	21	3	17	15	64
R7437	7	0	115	0	0	9	0	6	1	2	5	20
R7438	0	0	0	0	0	0	0	0	0	0	0	0
R7439	19	0	264	0	1	9	0	5	2	5	2	30
R7440	41	2	249	1	1	39	2	21	4	10	2	38
R7441	0	0	3	0	0	3	0	1	0	0	0	0
R7442	63	1	545	0	5	93	0	40	5	16	27	63
R7443	2	0	46	0	1	6	0	4	0	1	8	4
R7444	93	1	485	1	14	56	1	55	25	41	37	121
R7445	29	2	188	1	7	16	0	16	11	5	6	58
R7446	4	0	1496	0	0	1458	0	0	0	7	0	0
R7447	13	0	168	0	0	9	0	16	3	2	2	12
R7448	19	0	186	0	1	19	0	9	2	5	5	24
R7449	4	0	14	0	0	3	0	4	1	0	1	4
R7450	28	1	237	0	3	30	0	9	4	27	11	34
R7451	8	0	55	0	0	15	0	11	1	4	0	20
R7452	4	0	61	0	0	14	0	5	1	0	2	14
R7453	0	0	0	0	0	0	0	0	0	0	0	0
R7454	3	0	58	0	1	9	0	6	1	2	2	16
R7455	24	1	168	0	1	16	0	11	3	9	2	72
R7456	2	0	123	0	0	92	0	4	0	0	0	272
R7457	0	0	9	0	0	1	0	0	0	0	1	0
R7459	4	0	32	0	1	7	0	12	0	2	2	10
R7460	0	0	0	0	0	0	0	0	0	0	0	0
R7461	51	1	261	1	8	55	0	7	1	13	24	64
R7462	0	0	0	0	0	0	0	0	0	0	0	0
R7463	52	0	258	0	5	45	0	46	6	7	1	42
R7465	0	0	6	0	0	2	0	0	0	1	0	2
R7466	0	0	1	0	0	0	0	0	0	0	0	0
R7467	0	0	0	0	0	0	0	0	0	0	0	0
R7468	10	4	219	0	0	92	0	10	7	4	5	141
R7470	52	0	241	1	3	48	0	16	2	10	2	31
R7471	67	0	367	0	2	65	2	19	8	5	5	87
R7472	14	0	139	0	1	21	0	14	2	7	4	17
R7473	0	0	3	0	0	1	0	0	0	0	0	0
R7474	2	0	45	0	4	1	0	0	1	1	1	6
R7475	0	0	0	0	0	0	0	0	0	0	0	0
R7476	23	0	104	2	1	14	0	6	1	4	0	51
R7477	15	0	153	0	0	11	0	20	2	5	9	39
R7478	19	0	406	0	0	161	0	42	0	15	0	47
R7479	35	0	239	0	6	35	1	13	2	9	5	41
R7480	9	0	86	0	0	13	0	4	3	4	0	2
R7481	31	0	205	0	0	30	0	13	3	11	13	34
R7482	0	0	1	0	0	0	0	0	0	1	0	0
R7483	2	0	43	0	0	4	0	1	0	0	0	1
R7484	0	0	12	0	0	1	0	2	6	1	2	2
R7485	4	0	8	0	0	1	0	0	0	0	2	1
R7486	3	1	22	0	0	6	0	3	1	0	1	5
R7487	146	2	604	1	10	59	1	71	21	41	18	182
R7488	30	0	490	0	0	95	0	6	7	10	0	27
R7489	54	0	204	0	4	35	1	24	2	15	2	60
R7490	30	0	203	0	1	110	1	22	4	2	0	56
R7491	33	0	352	0	1	99	0	22	4	11	9	26
R7492	12	0	267	0	0	96	0	70	5	6	0	171
R7493	6	0	175	0	0	92	0	3	1	2	0	10
R7494	0	0	0	0	0	0	0	0	0	0	0	0
R7495	5	0	28	0	1	5	0	1	0	2	3	5
R7496	73	2	433	0	4	116	0	35	5	9	3	95
R7497	39	0	202	1	4	20	0	16	6	9	3	60
R7498	29	0	401	0	0	43	0	33	1	6	0	31
R7499	39	0	288	1	1	19	0	18	5	22	2	46
R7500	19	4	150	0	0	78	0	26	9	1	0	30
R7501	0	0	3	0	0	1	0	0	0	0	0	0
R7502	67	0	310	0	4	51	0	25	9	7	11	94
R7503	0	0	0	0	0	0	0	0	0	0	0	0
R7504	2	0	16	0	0	0	0	0	0	1	1	4
R7505	1	0	1	0	0	0	0	0	0	0	0	2
R7506	33	0	247	0	0	30	0	21	7	2	0	44
R7507	1	0	7	0	0	1	0	0	0	0	0	5
R7508	0	0	29	0	0	7	0	1	1	0	0	4
R7509	1	0	3	0	1	0	0	0	0	0	0	0
R7510	0	0	0	0	0	0	0	0	0	0	0	0
R7511	0	0	1	0	0	0	0	1	0	0	0	0
R7512	116	0	616	4	9	45	4	79	13	32	59	174
R7513	1	0	7	0	0	2	0	0	0	1	0	2
R7514	0	0	0	0	0	0	0	0	0	0	0	0
R7515	2	0	15	0	0	2	0	1	1	1	0	2
R7516	56	1	261	3	0	21	1	11	12	14	18	86
R7517	2	0	44	0	0	5	0	3	0	2	1	5
R7518	0	0	4	0	1	1	0	0	0	0	0	1
R7519	0	0	0	0	0	0	0	0	0	0	0	0
R7520	8	2	77	0	2	7	0	2	0	2	0	20
R7521	11	0	78	0	2	6	0	4	2	3	13	13
R7522	17	0	166	1	2	15	0	3	1	4	18	29
R7523	34	2	173	0	2	15	0	12	9	8	3	53
R7524	0	0	0	0	0	0	0	0	0	0	0	0
R7525	0	0	3	0	0	0	0	1	0	0	0	1
R7526	0	0	1	0	0	0	0	0	0	0	0	0
R7527	27	0	172	0	5	29	0	13	4	4	0	42
R7528	30	2	180	0	1	15	0	17	5	4	4	41
R7529	0	0	0	0	0	0	0	0	0	0	0	0
R7530	18	0	77	0	0	19	0	12	2	7	2	16
R7531	139	2	528	4	25	25	1	63	37	60	4	210
R7532	2	0	111	0	0	7	0	0	3	3	0	3
R7533	38	1	390	1	3	41	0	19	4	13	4	59
R7534	76	0	371	0	5	48	1	27	11	13	11	111
R7535	3	0	15	0	0	1	0	3	1	4	0	3
R7536	0	0	0	0	0	0	0	0	0	0	0	0
R7537	5	0	33	0	0	5	0	3	1	0	0	17
R7538	1	0	52	0	0	12	0	5	1	2	1	4
R7539	21	2	122	0	1	14	0	16	8	7	1	36
R7540	87	1	540	0	3	67	0	68	18	16	16	126
R7541	30	0	166	1	0	14	0	15	1	6	0	23
R7542	1	0	8	0	0	0	1	0	0	0	2	1
R7543	1	0	12	0	0	1	0	1	0	0	0	3
R7544	13	0	215	0	1	43	1	12	9	18	3	35
R7545	33	1	358	0	1	25	1	28	7	17	2	46
R7546	92	3	548	1	9	64	0	33	6	22	21	79
R7547	0	0	1	0	0	0	0	1	0	0	0	1
R7548	8	0	172	0	0	6	0	1	3	2	4	10
R7549	10	0	75	0	1	4	0	3	1	5	2	8
R7550	17	0	248	0	6	11	0	19	2	3	3	22
R7551	30	0	254	1	0	19	1	47	6	2	38	33
R7552	1	0	5	0	0	0	0	2	0	0	0	8
R7553	58	1	279	2	4	46	1	17	5	10	6	83
R7554	1	0	2	0	0	0	0	0	0	0	0	2
R7555	175	2	821	5	6	80	0	56	14	39	61	128
R7556	0	0	1	0	0	0	0	0	0	0	0	0
R7557	9	0	518	0	0	65	0	4	2	72	0	8
R7558	29	0	127	0	2	17	0	16	0	1	0	61
R7559	77	1	240	0	4	26	0	46	7	5	5	117
R7560	1	0	2	0	0	0	0	0	0	1	0	2
R7561	0	0	10	0	0	3	0	0	0	0	0	0
R7562	14	0	105	1	1	13	0	5	2	4	4	16
R7563	3	0	19	0	0	0	0	2	1	1	2	2
R7564	4	0	40	0	1	0	0	0	0	2	1	10
R7565	2	1	21	0	0	5	0	2	1	0	2	1
R7566	0	0	4	0	0	1	0	0	0	0	0	1
R7567	59	1	249	0	1	18	1	51	6	7	5	52
R7568	32	0	125	0	2	14	1	20	9	4	6	46
R7569	0	0	0	0	0	0	0	0	0	0	0	0
R7570	0	0	2	0	0	0	0	0	0	0	0	0
R7571	109	1	574	0	7	66	1	33	13	32	35	102
R7572	85	0	316	0	8	63	2	34	10	17	4	108
R7573	0	0	1	0	0	0	0	0	0	0	0	0
R7574	16	0	74	0	0	2	1	7	0	2	1	21
R7575	18	2	186	0	0	37	0	8	2	5	2	26
R7576	2	0	36	0	0	6	0	3	1	0	0	0
R7577	1	0	4	0	0	1	0	0	0	0	0	0
R7578	0	0	0	0	0	0	0	0	0	0	0	0
R7579	0	0	4	0	0	0	0	0	0	0	0	1
R7580	0	0	0	0	0	0	0	0	0	0	0	0
R7581	26	2	193	0	2	54	0	3	5	1	0	37
R7582	4	0	109	0	0	11	0	8	0	0	0	7
R7583	55	0	262	0	1	37	0	24	1	8	1	68
R7584	0	0	0	0	0	0	0	0	0	0	0	0
R7585	0	0	2	0	0	0	0	0	0	0	0	0
R7586	55	1	388	1	5	82	0	18	0	11	12	94
R7587	13	0	195	0	0	5	0	2	1	10	6	22
R7588	51	0	416	0	0	42	2	35	12	12	8	91
R7589	6	0	47	0	1	9	0	3	0	4	4	4
R7590	0	0	3	0	0	0	0	1	0	0	0	0
R7591	2	0	58	0	0	10	0	1	1	0	2	2
R7592	23	0	85	0	2	8	0	4	1	5	2	30
R7593	7	0	41	0	0	4	0	1	0	3	0	11
R7594	12	1	62	0	0	11	0	5	1	2	2	33
R7595	0	0	1	0	0	0	0	0	0	0	0	0
R7596	1	0	1	0	0	0	0	0	0	0	0	0
R7597	1	0	5	0	0	2	0	0	0	0	0	2
R7598	22	0	141	0	1	7	0	17	10	3	1	43
R7599	10	0	71	0	2	21	0	2	2	2	0	7
R7600	22	0	117	0	1	4	0	35	2	1	3	23
R7601	71	0	557	4	3	74	0	26	7	36	13	93
R7602	18	0	139	0	0	12	0	15	5	4	5	54
R7603	4	0	39	0	0	3	0	0	0	0	0	8
R7604	57	0	494	0	2	44	1	38	11	32	34	105
R7606	1	0	1	0	0	0	0	0	0	0	0	1
R7607	67	0	347	1	3	46	2	13	7	16	17	88
R7608	58	0	522	2	10	61	2	31	4	20	50	110
R7609	10	0	94	0	3	14	0	4	0	6	6	12
R7610	0	0	3	0	0	2	0	0	0	0	0	0
R7611	8	0	70	0	2	7	0	4	0	3	4	8
R7612	0	0	0	0	0	0	0	0	0	0	0	0
R7613	0	0	4	0	0	0	0	0	0	0	0	1
R7614	0	0	1	0	0	0	0	0	0	0	0	0
R7615	4	0	53	0	0	13	0	3	0	3	5	5
R7616	0	0	7	0	0	1	1	0	1	0	0	0
R7617	49	2	278	0	3	30	0	23	10	15	22	58
R7618	4	0	34	0	0	2	0	2	3	0	2	7
R7619	0	0	0	0	0	1	0	0	0	0	0	0
R7620	21	0	80	0	1	3	0	7	2	2	0	20
R7621	7	0	47	1	1	2	0	7	0	2	2	12
R7622	51	1	481	1	2	71	0	29	13	21	24	62
R7623	0	0	15	0	0	3	0	0	0	1	0	0
R7624	48	2	218	0	1	24	0	16	3	13	6	59
R7625	13	0	189	1	2	27	0	7	0	17	6	26
R7626	142	0	744	2	11	65	1	40	1	46	23	94
R7627	0	0	1	0	0	0	0	0	0	0	0	0
R7628	70	0	440	1	2	42	0	44	5	17	12	92
R7630	49	1	414	3	9	22	1	24	7	23	21	84
R7631	2	0	4	0	0	2	0	0	0	0	0	0
R7632	62	0	264	1	12	41	0	14	5	17	3	35
R7633	44	0	436	0	1	20	0	32	4	14	15	76
R7634	1	0	18	0	0	3	0	5	0	0	0	8
R7635	48	2	443	0	6	76	0	34	8	19	9	97
R7636	14	0	202	0	3	20	0	20	4	6	3	24
R7637	96	4	317	0	3	31	0	55	12	12	4	146
R7638	0	0	1	0	0	0	0	1	0	0	0	0
R7639	37	2	211	0	2	25	0	13	3	11	7	55
R7640	3	0	20	0	0	5	0	1	0	0	1	3
R7641	18	0	99	0	3	11	0	7	4	7	4	17
R7642	42	3	211	1	1	27	0	12	4	6	6	57
R7643	5	0	34	1	1	7	0	4	0	1	2	7
R7644	11	1	229	0	1	104	1	23	3	1	3	139
R7645	24	0	162	0	5	13	1	10	3	6	4	29
R7646	12	0	104	0	1	10	0	9	1	5	0	23
R7647	10	2	200	0	3	75	0	7	3	9	0	33
R7648	18	0	184	1	0	26	0	11	4	12	13	21
R7649	24	0	276	4	4	36	0	12	3	14	14	60
R7650	12	1	139	1	0	9	0	22	1	7	5	33
R7651	0	0	3	0	0	0	0	0	1	0	0	4
R7652	18	0	102	0	0	7	0	21	4	7	4	17
R7653	96	3	443	1	6	70	3	30	8	20	11	102
R7654	130	0	442	0	5	27	0	41	4	16	17	113
R7655	29	0	205	1	2	25	0	13	1	19	15	34
R7656	1	0	20	0	0	6	0	3	1	0	0	6
R7657	21	1	60	0	1	4	0	5	4	4	2	25
R7658	33	0	266	0	4	39	0	30	4	6	6	43
R7659	3	0	22	0	0	2	0	7	0	1	1	7
R7660	86	0	388	0	4	24	0	39	13	16	21	100
R7661	7	0	24	1	0	0	0	2	0	3	0	6
R7663	10	0	136	1	2	5	0	12	0	2	6	5
R7664	8	0	16	0	1	1	0	3	0	0	1	6
R7665	113	1	598	0	5	34	1	60	13	21	18	94
R7666	22	0	132	0	0	16	0	9	3	6	9	36
R7667	0	0	22	0	0	0	0	0	0	0	1	2
R7668	0	0	227	0	0	75	0	3	0	1	0	65
R7669	70	5	434	0	1	16	0	61	28	18	1	169
R7670	9	0	135	0	4	7	0	7	1	10	6	24
R7671	32	1	161	0	1	9	0	14	3	11	4	51
R7672	36	0	355	1	11	67	1	11	3	13	13	52
R7673	12	0	135	0	0	27	0	11	6	0	0	28
R7674	25	0	171	1	0	28	0	7	3	9	5	30
R7675	7	0	64	0	2	11	0	8	0	4	0	6
R7676	2	0	57	0	2	4	0	2	2	0	1	2
R7677	0	0	2	0	0	0	0	0	0	0	0	0
R7678	0	0	0	0	0	0	0	0	0	0	0	0
R7679	0	0	25	0	0	1	0	2	0	2	0	3
R7680	36	1	223	0	3	35	0	29	5	6	22	42
R7681	0	0	1	0	0	0	0	0	0	0	0	0
R7682	25	0	288	0	1	25	1	15	2	10	13	29
R7683	7	0	64	0	0	13	0	6	4	0	1	19
R7684	15	0	73	0	0	7	0	10	1	1	0	36
R7685	3	0	11	0	0	1	0	0	1	0	2	9
R7686	39	2	335	0	1	87	0	28	1	7	11	79
R7687	47	0	322	0	0	28	0	63	11	18	2	114
R7688	3	0	94	0	0	16	0	2	2	3	0	27
R7689	13	0	117	0	2	9	1	11	2	7	1	4
R7690	29	0	303	0	0	21	0	18	5	4	0	59
R7691	1	0	2	0	0	0	0	1	0	0	0	1
R7692	3	0	3	0	0	0	0	0	0	0	0	0
R7693	0	0	15	0	0	2	0	1	0	0	1	6
R7694	0	0	1	0	0	0	0	0	0	0	0	0
R7695	16	0	184	1	4	16	0	18	5	7	0	61
R7696	15	0	123	1	1	13	0	26	2	5	2	42
R7697	0	0	6	0	0	0	0	0	0	0	0	0
R7698	0	0	13	0	0	0	0	0	0	0	0	0
R7699	12	0	112	0	0	9	0	3	0	4	1	10
R7700	0	0	0	0	0	0	0	0	0	0	0	0
R7701	0	0	0	0	0	0	0	0	0	0	0	0
R7702	0	0	6	0	0	2	0	0	0	0	1	0
R7703	47	0	257	2	4	57	0	11	4	9	7	48
R7704	5	0	63	0	0	13	0	3	3	2	3	8
R7705	14	1	122	0	3	7	0	20	6	3	3	41
R7706	19	0	161	1	3	18	0	3	2	6	8	33
R7707	5	0	30	0	1	4	0	5	1	1	0	14
R7708	18	0	98	1	0	15	0	14	6	9	10	23
R7709	61	0	234	0	2	23	0	12	7	17	6	52
R7710	0	0	2	0	0	0	0	0	0	0	0	0
R7711	16	0	256	0	0	24	1	4	0	2	9	19
R7712	6	1	53	0	0	8	0	1	0	0	1	7
R7713	19	0	57	0	0	24	0	7	4	2	4	9
R7714	0	0	0	0	0	0	0	0	0	0	0	0
R7715	0	0	0	0	0	0	0	0	0	0	0	0
R7716	0	0	3	0	0	1	0	0	0	0	0	0
R7717	19	1	287	0	2	22	1	29	3	5	11	60
R7718	7	0	21	0	2	4	0	5	1	1	0	11
R7719	6	0	159	0	0	4	0	9	0	1	0	6
R7720	8	0	110	0	4	16	0	7	3	3	2	25
R7721	4	0	76	0	0	17	0	5	1	6	1	4
R7722	2	0	36	0	2	0	0	4	0	2	0	12
R7723	1	0	16	0	0	4	0	4	0	2	0	0
R7724	0	0	0	0	0	0	0	0	0	0	0	0
R7725	23	0	184	0	1	23	0	5	2	4	7	33
R7726	0	0	0	0	0	0	0	0	0	0	0	0
R7727	0	0	8	0	0	12	0	0	0	0	0	0
R7728	0	0	0	0	0	0	0	0	0	0	0	0
R7729	8	1	224	0	2	53	0	32	4	4	1	26
R7730	73	2	357	1	5	45	0	37	16	13	14	131
R7731	10	0	66	1	1	3	0	2	0	1	2	8
R7732	0	0	4	0	0	1	0	0	0	1	0	1
R7733	8	0	223	0	0	8	1	1	3	3	4	7
R7734	0	0	0	0	0	0	0	0	0	0	1	1
R7735	12	0	100	0	0	16	1	7	1	3	5	7
R7736	4	0	73	0	0	6	0	5	1	0	2	7
R7737	0	0	3	0	0	0	0	0	0	0	0	0
R7738	32	0	431	0	1	33	0	11	5	16	4	19
R7739	0	0	6	0	0	0	0	0	0	0	1	3
R7740	1	0	2	0	0	1	0	0	0	0	1	2
R7741	22	0	260	1	2	46	2	16	5	12	16	81
R7743	62	4	339	1	29	33	0	39	29	16	5	166
R7744	32	1	106	0	1	8	0	12	10	3	5	49
R7745	12	0	184	0	3	33	0	12	1	8	4	41
R7746	0	0	2	0	0	0	0	0	0	0	0	0
R7747	0	0	0	0	0	0	0	0	0	0	0	0
R7748	1	0	2	0	0	1	0	0	0	0	1	0
R7749	0	0	1	0	0	0	0	0	1	0	0	0
R7750	1	0	14	0	0	4	0	1	0	0	1	0
R7751	0	0	0	0	0	0	0	0	0	0	0	0
R7752	9	0	168	0	0	94	0	11	10	0	1	17
R7753	6	0	57	0	0	14	0	16	1	2	0	8
R7754	0	0	1	0	0	0	0	0	0	0	0	0
R7755	0	0	0	0	0	0	0	0	0	0	0	0
R7756	30	1	199	1	6	36	0	21	5	16	12	56
R7757	39	4	282	0	3	45	0	17	12	14	18	92
R7758	56	0	325	0	8	34	0	47	9	11	6	75
R7759	3	0	8	0	0	0	0	1	0	0	0	0
R7760	33	0	339	0	4	56	0	20	6	18	23	43
R7761	1	0	2	0	0	0	0	0	0	1	0	0
R7762	8	0	48	0	2	6	0	5	5	1	0	19
R7763	6	0	35	0	0	1	0	8	0	0	0	16
R7764	0	0	9	0	0	1	0	1	0	0	0	6
R7765	13	0	79	0	0	9	0	11	2	4	2	8
R7766	12	0	136	0	0	15	0	15	5	1	0	75
R7767	16	0	112	0	1	49	0	9	0	1	1	17
R7768	4	0	41	0	2	10	0	3	2	3	2	2
R7769	1	0	17	0	0	5	0	5	0	2	0	6
R7770	0	0	9	0	0	3	0	0	0	1	0	1
R7771	0	0	0	0	0	1	0	0	0	0	0	0
R7772	18	0	195	0	4	23	0	26	10	16	10	34
R7773	0	0	7	0	0	0	0	0	0	0	0	1
R7774	0	0	3	0	0	0	0	0	0	0	0	0
R7775	51	0	276	0	1	27	0	34	16	10	0	77
R7776	26	0	261	0	0	10	0	25	12	6	12	20
R7777	5	0	12	0	0	5	0	1	2	0	0	4
R7778	30	0	222	1	2	15	0	17	2	5	10	28
R7779	0	0	1	0	0	0	0	0	0	1	0	1
R7780	0	0	1	0	0	0	0	0	0	0	0	1
R7781	0	0	0	0	0	0	0	0	0	0	0	0
R7782	3	0	66	0	0	15	0	2	2	4	1	3
R7783	0	0	1	0	0	0	0	0	0	0	0	0
R7784	7	0	57	1	0	5	0	3	2	4	6	8
R7785	0	0	0	0	0	0	0	0	0	0	0	0
R7786	4	0	52	0	0	3	0	0	0	1	1	4
R7787	42	1	234	0	3	36	0	23	2	5	9	78
R7788	12	0	104	0	2	21	0	9	5	4	2	16
R7789	53	0	255	3	1	47	0	12	7	7	3	47
R7791	31	0	272	3	0	40	0	23	10	26	3	31
R7792	5	0	35	0	0	1	0	6	2	4	3	7
R7793	3	0	65	0	0	8	0	2	0	0	0	8
R7794	0	0	0	0	0	0	0	0	0	0	0	0
R7795	3	0	8	0	0	0	0	0	0	0	0	0
R7796	12	0	99	0	0	3	0	13	0	2	0	8
R7797	10	1	54	0	2	3	0	9	1	6	0	9
R7798	1	0	6	0	0	1	0	0	0	0	0	0
R7799	0	0	0	0	0	0	0	0	0	0	0	0
R7800	22	2	404	0	1	31	0	47	9	1	0	79
R7801	0	0	0	0	0	0	0	0	0	0	0	0
R7803	4	0	27	0	0	2	0	0	0	1	0	10
R7804	8	0	26	0	0	4	0	4	2	2	2	6
R7806	21	0	159	0	1	33	0	11	3	1	6	27
R7807	0	0	0	0	0	0	0	0	0	0	0	0
R7808	0	0	0	0	0	0	0	0	0	0	0	0
R7809	24	0	201	2	2	20	0	17	2	6	1	36
R7810	23	0	118	1	1	11	0	7	5	1	6	13
R7811	55	1	292	0	10	82	0	7	7	17	2	87
R7812	19	0	299	0	1	22	0	21	3	5	2	39
R7813	21	0	160	1	1	17	0	15	5	6	6	28
R7814	19	0	183	0	2	23	0	14	2	7	6	17
R7815	2	0	8	0	0	1	0	0	0	0	0	3
R7816	1	0	11	0	0	4	0	2	0	0	0	1
R7817	3	0	40	0	1	3	0	2	0	1	0	23
R7818	43	1	246	0	0	14	0	18	4	12	37	32
R7819	32	0	136	0	1	12	0	18	1	5	2	39
R7820	0	0	12	0	0	3	0	3	0	1	0	4
R7821	100	3	437	2	3	46	0	65	13	10	4	132
R7822	0	0	13	2	0	2	0	0	0	0	0	1
R7823	0	0	7	0	2	0	0	0	0	0	0	2
R7824	82	0	311	1	2	40	1	43	8	15	6	103
R7825	3	0	22	0	1	7	0	0	0	2	0	1
R7826	21	0	225	0	5	9	1	16	1	14	9	29
R7827	25	0	134	0	0	16	0	8	1	10	11	29
R7828	90	1	401	2	7	34	2	28	8	14	20	87
R7829	1	0	4	0	0	1	0	1	0	0	0	1
R7831	0	0	5	0	0	2	0	0	0	0	0	1
