user_id	Labeling and mislabeling	Catastrophizing	Dichotomous Reasoning	Emotional Reasoning	Disqualifying the Positive	Magnification and Minimization	Mental Filtering	Mindreading	Fortune-telling	Overgeneralizing	Should statements
R7826	15	0	225	0	5	9	0	16	1	13	29
R7827	19	0	134	0	0	16	0	8	0	8	29
R7828	74	1	401	1	7	34	1	28	4	11	87
R7829	1	0	4	0	0	1	0	1	0	0	1
R7831	0	0	5	0	0	2	0	0	0	0	1
R7832	0	0	0	0	0	0	0	0	0	0	0
R7833	19	0	213	0	2	27	0	14	5	2	35
R7834	15	0	133	0	0	13	0	0	0	4	19
R7835	19	0	64	0	3	13	0	4	1	0	11
R7836	0	0	5	0	0	0	0	0	0	1	0
R7837	100	2	375	0	8	65	0	32	15	12	111
R7838	2	0	5	0	0	0	0	1	0	1	0
R7839	18	0	352	1	4	20	0	24	8	12	64
R7840	10	1	151	0	1	22	0	23	3	7	44
R7841	51	2	269	0	0	46	0	43	2	2	24
R7842	0	1	10	0	0	3	0	0	0	0	1
R7843	1	0	86	0	0	18	0	6	0	0	11
R7844	3	0	14	0	0	1	0	4	1	1	2
R7845	49	2	476	0	0	69	0	44	1	38	111
R7846	11	1	137	0	2	59	0	4	2	3	18
R7847	0	0	1	0	0	0	0	0	0	0	0
R7848	0	0	1	0	0	0	0	0	0	0	0
R7849	2	1	64	0	1	2	0	4	0	0	9
R7850	0	0	0	0	0	0	0	0	0	0	0
R7851	11	0	129	0	0	16	0	2	2	1	46
R7852	4	0	47	0	1	4	0	6	1	2	30
R7853	17	2	425	0	0	62	1	16	4	27	86
R7854	6	0	18	0	0	4	0	3	0	0	8
R7855	1	0	33	0	0	12	0	0	0	0	5
R7856	20	0	301	0	2	26	0	24	5	11	30
R7857	3	0	16	0	0	0	0	1	0	1	1
R7858	27	1	214	0	1	15	0	49	16	9	57
R7859	60	1	505	0	4	71	0	19	2	38	67
R7860	0	0	0	0	0	0	0	0	0	0	0
R7861	12	0	67	0	0	14	0	6	2	1	17
R7862	38	0	327	0	2	31	0	36	9	15	56
R7863	0	0	4	0	0	0	0	0	0	0	0
R7864	0	0	1	0	0	0	0	0	0	0	0
R7865	5	0	97	0	0	6	0	17	6	8	26
R7867	0	0	4	0	0	0	0	0	0	0	0
R7868	32	0	127	0	0	29	0	1	0	2	27
R7869	9	0	75	0	0	5	0	5	0	1	31
R7871	21	1	243	0	5	13	1	11	4	11	68
R7872	6	0	182	0	6	15	0	20	1	7	28
R7873	0	0	1	0	0	0	0	0	0	0	0
R7874	6	1	59	0	0	6	0	5	0	0	5
R7875	5	0	62	0	0	12	0	3	1	1	7
R7876	33	0	382	0	4	40	0	46	6	12	62
R7878	13	0	82	2	1	9	0	8	0	2	15
R7879	0	0	6	0	0	1	0	0	0	0	0
R7880	19	0	179	0	0	24	0	14	4	2	57
R7881	50	2	412	0	8	21	0	16	4	13	146
R7882	0	0	0	0	0	0	0	0	0	0	0
R7883	1	0	14	0	0	2	0	1	0	0	0
R7884	0	0	7	0	0	0	0	0	0	0	0
R7885	0	0	0	0	0	0	0	0	0	0	0
R7886	2	0	19	0	0	2	0	1	0	0	1
R7887	0	0	2	0	0	0	0	0	0	0	0
R7888	10	0	143	0	0	17	0	16	4	2	32
R7889	9	1	42	0	0	2	0	2	0	1	19
R7891	2	0	78	0	2	3	0	4	1	3	13
R7892	0	0	2	0	0	1	0	0	0	0	0
R7893	49	0	270	0	9	13	0	51	8	8	103
R7894	26	3	142	0	3	26	1	12	3	2	49
R7895	3	0	48	0	0	4	0	3	0	1	15
R7896	40	0	290	0	2	40	0	20	2	11	49
R7897	6	0	125	0	0	7	0	17	0	1	16
R7898	10	1	325	0	0	17	0	22	5	3	27
R7899	13	0	112	0	1	15	0	7	1	4	25
R7900	40	1	297	0	0	30	0	35	6	12	53
R7901	4	0	56	0	0	4	0	2	0	1	8
R7902	5	0	53	0	0	1	0	5	1	2	14
R7903	19	1	129	0	1	19	0	13	3	6	42
R7904	17	1	142	1	0	20	0	4	0	7	39
R7905	72	4	534	0	7	46	2	69	14	18	137
R7906	3	0	101	0	4	25	0	3	0	2	16
R7907	6	0	46	0	0	8	0	4	3	2	17
R7908	18	0	323	0	0	59	0	15	2	6	40
R7909	0	0	0	0	0	0	0	0	0	0	0
R7910	5	0	64	0	0	24	0	1	0	0	25
R7911	0	0	32	0	0	2	0	2	0	0	0
R7912	11	0	118	0	1	5	0	0	0	2	10
R7913	0	0	2	0	0	0	0	0	0	0	0
R7914	0	0	0	0	0	0	0	0	0	0	0
R7916	0	0	0	0	0	0	0	0	0	0	0
R7917	15	0	246	0	3	24	0	23	2	3	63
R7918	1	0	23	0	0	5	0	2	0	1	4
R7919	0	0	7	0	0	1	0	0	0	0	0
R7920	29	1	123	0	3	29	0	10	4	1	47
R7921	9	0	281	0	1	3	0	6	1	11	27
R7922	10	0	196	0	4	29	0	7	2	4	21
R7923	1	0	21	0	0	2	0	1	1	2	6
R7924	0	0	0	0	0	0	0	0	0	0	0
R7925	16	1	113	0	1	11	0	17	1	8	34
R7926	0	0	0	0	0	0	0	0	0	0	0
R7927	15	2	39	0	1	0	0	0	3	0	17
R7928	26	0	184	0	4	20	0	9	0	3	35
R7929	1	0	4	0	0	4	0	0	0	0	2
R7930	3	0	23	0	0	0	0	4	0	0	1
R7931	0	0	1	0	0	0	0	0	0	0	0
R7932	4	0	84	0	0	10	0	5	1	1	3
R7933	6	0	164	0	3	17	0	7	1	5	16
R7934	2	0	50	0	0	8	0	2	0	1	14
R7935	0	0	0	0	0	1	0	0	0	0	0
R7936	0	0	0	0	0	0	0	0	0	0	0
R7937	3	0	24	0	1	3	0	2	0	3	3
R7938	0	0	0	0	0	0	0	0	0	0	0
R7939	0	0	0	0	0	0	0	0	0	0	0
R7940	0	0	0	0	0	0	0	0	0	0	0
R7941	4	0	39	0	1	1	0	6	0	0	2
R7942	1	0	0	0	0	0	0	0	0	0	0
R7943	22	0	397	0	4	50	0	26	0	5	26
R7944	41	0	363	1	15	55	1	25	2	24	94
R7945	29	1	237	0	2	10	0	15	4	4	63
R7946	19	0	357	0	0	22	0	35	0	2	26
R7947	6	1	46	0	1	4	0	2	1	1	15
R7948	0	0	4	0	0	2	0	1	0	0	0
R7949	5	0	25	0	0	7	0	3	4	0	12
R7950	104	1	640	0	20	75	1	56	2	20	150
R7951	0	0	48	0	0	4	0	9	3	0	2
R7952	12	0	222	0	2	40	0	4	1	2	22
R7953	47	1	200	0	2	19	0	22	8	9	39
R7954	20	0	135	0	3	10	0	15	1	8	40
R7955	23	0	116	0	2	11	0	11	0	3	26
R7956	0	0	25	0	1	2	0	1	0	1	5
R7957	19	0	382	0	0	23	1	18	2	3	33
R7958	3	0	19	0	0	2	0	3	0	0	3
R7959	37	0	308	0	4	55	0	11	3	7	61
R7960	0	0	3	0	0	0	0	0	0	0	1
R7961	2	0	13	0	1	1	0	0	0	0	2
R7962	16	1	60	0	0	4	1	8	0	2	18
R7963	2	0	9	0	0	2	0	3	0	1	1
R7964	0	0	2	0	0	0	0	0	0	0	0
R7965	53	0	397	0	8	43	0	21	2	31	51
R7966	9	0	126	1	1	17	0	4	0	3	12
R7967	0	0	0	0	0	0	0	0	0	0	0
R7968	7	0	126	0	0	7	0	12	1	2	30
R7969	20	1	182	0	1	23	0	14	4	6	71
R7970	23	0	233	0	2	20	0	17	3	6	56
R7971	0	0	0	0	0	0	0	0	0	0	0
R7972	0	0	7	0	0	1	0	0	0	2	0
R7973	16	0	118	1	4	17	0	7	1	3	24
R7974	30	0	144	0	1	12	0	24	4	2	54
R7975	28	0	193	0	3	65	0	8	2	5	50
R7976	2	0	18	0	1	7	0	0	1	1	2
R7977	14	1	215	0	0	30	0	8	1	1	120
R7978	14	0	180	0	1	15	0	36	2	2	13
R7979	18	0	166	0	2	15	0	13	4	3	49
R7980	19	1	251	0	3	50	1	18	3	5	40
R7981	3	0	19	0	0	1	0	3	0	0	4
R7982	2	0	23	0	0	2	0	3	0	2	1
R7983	1	0	26	0	0	9	0	3	0	1	1
R7984	3	0	114	0	0	2	0	1	0	2	2
R7986	26	1	333	1	1	23	0	15	2	18	50
R7988	4	0	83	0	1	12	0	4	0	0	11
R7989	25	0	271	0	4	33	0	22	6	10	29
R7991	2	0	23	0	0	3	0	0	0	0	2
R7992	103	0	521	0	1	68	0	41	6	14	104
R7993	0	0	4	0	0	1	0	3	1	0	0
R7994	12	0	55	0	1	5	1	9	2	2	23
R7995	0	0	1	0	0	0	0	0	0	0	0
R7996	0	0	0	0	0	0	0	0	0	0	0
R7997	0	0	0	0	0	0	0	0	0	0	0
R7998	0	0	3	0	0	1	0	1	0	1	2
R7999	19	1	296	0	1	106	0	29	2	7	98
R8000	75	0	254	0	0	18	0	18	6	4	56
R8001	2	0	83	0	1	9	0	4	2	1	14
R8002	6	0	67	0	1	8	0	10	1	1	32
R8003	21	1	344	0	6	32	1	24	5	14	58
R8004	0	0	2	0	0	1	0	0	0	0	0
R8005	1	0	7	0	0	0	0	0	0	0	0
R8006	0	0	1	0	0	0	0	0	0	0	0
R8007	2	0	43	0	1	5	0	1	0	1	7
R8008	0	0	0	0	0	0	0	0	0	0	0
R8009	10	0	126	0	1	21	1	11	1	8	36
R8010	0	0	0	0	0	0	0	0	0	0	0
R8011	4	0	18	0	0	5	0	2	1	0	5
R8012	1	0	19	0	1	5	0	0	0	0	2
R8013	7	0	33	0	1	6	0	4	0	0	21
R8014	2	0	4	0	0	0	0	0	1	0	0
R8015	0	0	0	0	0	0	0	0	0	0	0
R8016	57	0	186	0	2	40	0	10	12	3	65
R8017	56	0	339	0	5	23	0	33	3	25	50
R8018	0	0	0	0	0	0	0	1	0	0	0
R8019	0	0	0	0	0	0	0	0	0	0	0
R8020	46	0	376	0	1	45	0	26	2	2	100
R8023	8	0	164	0	0	14	0	18	2	5	60
R8024	4	0	144	0	1	32	0	9	2	4	28
R8025	0	0	2	0	0	0	0	0	0	0	1
R8026	24	0	233	1	0	20	0	26	11	4	73
R8027	3	0	61	0	0	3	0	7	1	3	20
R8028	57	0	417	0	5	40	0	40	4	15	83
R8030	3	0	49	0	0	4	0	4	1	0	16
R8031	0	0	3	0	0	1	0	0	0	0	0
R8032	10	2	40	0	1	10	0	3	0	4	20
R8033	21	0	206	1	2	22	0	4	1	7	24
R8034	8	0	115	0	3	10	0	4	0	2	16
R8035	0	0	30	0	0	13	0	0	0	1	3
R8036	0	0	0	0	0	0	0	0	0	0	0
R8037	73	0	503	0	1	70	1	42	2	12	107
R8038	4	0	11	0	0	2	0	2	0	0	5
R8039	35	0	435	0	4	65	0	27	4	22	71
R8040	0	0	6	0	0	0	0	1	0	0	2
R8041	0	0	0	0	0	0	0	1	0	0	0
R8042	0	0	10	0	0	5	0	0	0	1	2
R8043	7	1	78	0	0	3	0	7	1	2	5
R8044	2	0	137	0	0	15	0	0	7	4	15
R8045	66	1	466	0	7	73	0	28	3	14	105
R8046	0	0	6	0	0	0	0	1	0	0	1
R8047	0	0	0	0	0	0	0	0	0	0	0
R8048	0	0	0	0	0	0	0	0	0	0	0
R8049	0	0	1	0	0	0	0	0	0	0	0
R8050	8	0	115	2	1	7	0	5	1	7	14
R8051	4	0	111	0	3	20	0	8	0	2	18
R8052	6	1	77	0	1	25	0	9	0	1	10
R8053	17	0	359	2	3	36	0	13	4	5	36
R8054	1	0	21	0	0	0	0	0	0	0	0
R8055	1	0	8	0	0	0	0	0	0	0	2
R8056	0	1	3	0	0	0	0	0	0	0	0
R8057	0	0	2	0	0	0	0	2	0	0	0
R8058	27	0	214	0	0	152	0	116	1	0	52
R8060	1	0	3	0	0	1	0	0	0	0	0
R8061	8	0	86	0	1	5	0	10	0	0	12
R8062	0	0	17	0	0	3	0	3	0	0	5
R8063	0	0	0	0	0	1	0	0	0	0	0
R8064	4	0	18	0	0	1	0	0	1	1	1
R8065	2	0	11	0	0	0	0	3	0	1	2
R8066	26	0	144	0	1	8	0	6	3	2	32
R8067	94	2	429	0	3	57	2	29	14	17	145
R8068	0	0	7	0	0	7	0	0	0	0	0
R8069	6	0	42	0	0	4	0	4	1	0	28
R8070	11	0	214	0	4	22	0	38	2	4	32
R8071	0	0	5	0	0	1	0	0	0	0	0
R8072	0	0	1	0	0	0	0	0	0	0	0
R8073	17	0	291	0	12	19	0	9	1	12	44
R8074	22	3	319	1	2	56	0	25	5	1	68
R8075	3	0	26	0	0	2	0	2	2	0	2
R8076	1	0	35	0	0	7	0	1	0	1	13
R8077	27	0	290	0	3	38	1	13	2	10	72
R8078	6	0	139	1	1	16	0	12	1	6	27
R8079	2	0	51	0	1	8	0	0	2	0	13
R8081	27	0	336	0	3	29	0	19	2	6	43
R8082	30	0	256	0	0	27	0	14	0	10	45
R8083	19	0	254	0	4	20	0	19	1	7	58
R8084	23	0	163	0	0	30	0	8	0	4	21
R8085	2	0	4	0	0	0	0	0	0	0	0
R8086	0	0	3	0	0	0	0	1	0	0	1
R8087	23	0	88	0	0	15	1	10	1	5	27
R8088	113	3	511	3	23	81	0	26	11	11	91
R8089	8	0	104	0	0	11	0	9	0	3	16
R8091	0	0	0	0	0	0	0	1	0	0	0
R8092	2	0	87	0	0	15	0	9	0	0	15
R8093	16	0	197	0	1	13	0	24	1	3	34
R8094	0	0	0	0	0	0	0	0	0	0	0
R8095	29	1	344	0	1	31	0	25	10	5	102
R8096	22	0	432	0	1	100	0	16	6	5	41
R8097	4	0	16	0	0	0	0	1	0	0	1
R8098	4	0	94	0	3	9	0	16	3	0	13
R8099	3	0	40	0	0	6	0	2	0	0	2
R8100	0	0	0	0	0	0	0	0	0	0	0
R8101	8	0	55	0	0	5	0	7	0	0	21
R8102	10	1	107	0	2	7	0	15	2	3	22
R8103	10	0	136	0	2	14	0	2	2	2	31
R8104	3	0	38	0	0	0	0	0	0	0	10
R8105	1	0	2	0	0	0	0	0	0	0	0
R8106	0	0	3	0	0	1	0	0	0	0	0
R8107	5	0	92	0	0	4	0	2	2	0	8
R8108	0	0	3	0	0	2	0	1	0	0	1
R8109	41	0	380	0	3	27	0	38	3	8	54
R8110	3	0	67	0	0	17	0	8	4	1	5
R8111	0	0	0	0	0	0	0	0	0	0	0
R8112	1	0	3	0	0	4	0	0	0	0	1
R8113	5	0	20	0	0	1	0	0	0	0	7
R8114	20	0	64	0	2	8	0	2	1	2	14
R8115	34	1	328	0	4	13	0	28	5	6	56
R8116	0	0	25	0	0	12	0	0	0	2	1
R8117	0	0	0	0	0	0	0	0	0	0	0
R8118	0	0	0	0	0	0	0	0	0	0	0
R8120	3	0	59	0	1	12	0	1	0	4	8
R8121	11	0	147	0	0	20	0	7	0	3	26
R8122	20	1	49	0	2	7	0	10	3	0	16
R8123	5	0	77	0	0	17	0	4	3	1	6
R8124	23	0	249	0	4	25	0	13	0	2	52
R8125	0	0	2	0	0	0	0	0	0	0	0
R8126	36	0	525	0	4	50	0	30	2	13	42
R8127	8	0	42	0	2	7	0	6	0	2	20
R8128	0	0	0	0	0	0	0	0	0	0	0
R8129	11	0	27	0	1	4	0	6	0	1	15
R8130	1	0	2	0	0	1	0	0	0	0	1
R8131	6	0	40	0	0	2	0	3	1	2	12
R8132	79	0	414	0	9	23	0	74	10	17	107
R8133	0	0	0	0	0	0	0	0	0	0	0
R8134	8	0	38	0	1	0	0	7	1	3	14
R8135	9	1	50	0	0	8	0	2	1	3	23
R8136	3	0	88	0	1	11	0	9	1	2	20
R8137	50	0	614	3	2	186	0	39	14	20	81
R8138	5	0	121	0	0	78	0	10	3	0	54
R8139	0	0	0	0	0	0	0	0	0	0	0
R8140	33	0	220	0	2	20	0	18	2	5	48
R8141	1	0	17	0	0	1	0	2	0	0	2
R8142	0	0	7	0	0	0	0	1	0	0	0
R8143	18	0	179	1	3	10	0	5	1	3	41
R8144	37	0	407	0	5	91	0	28	2	4	67
R8145	0	0	7	0	0	0	0	0	0	0	2
R8146	0	0	0	0	0	0	0	0	0	0	0
R8147	0	0	3	0	0	0	0	0	0	0	1
R8148	3	0	99	0	3	6	0	3	1	3	13
R8149	43	0	373	0	0	132	0	34	3	5	48
R8150	5	0	28	0	1	7	0	3	0	0	10
R8151	30	1	306	0	2	111	0	12	3	5	65
R8152	66	1	515	0	3	66	0	30	10	13	101
R8153	3	0	57	0	4	6	0	0	0	1	5
R8155	62	2	392	0	4	53	0	27	6	10	111
R8158	8	0	259	0	0	37	0	21	2	6	43
R8159	10	0	116	1	0	35	0	12	3	0	28
R8160	61	1	327	0	7	49	0	23	9	1	83
R8161	0	0	0	0	0	0	0	0	0	0	0
R8162	0	0	2	0	0	0	0	1	0	0	2
R8163	15	0	152	0	0	23	0	9	2	3	42
R8164	8	0	63	0	1	3	0	6	1	0	31
R8165	8	0	61	0	0	13	0	7	1	0	8
R8166	0	0	0	0	0	0	0	0	0	0	0
R8167	29	0	357	0	2	13	0	53	5	3	201
R8168	77	1	473	0	5	44	0	17	6	21	225
R8169	33	0	511	1	2	113	0	29	4	5	58
R8170	3	0	63	0	1	5	0	4	0	0	1
R8171	0	0	2	0	0	0	0	0	0	0	0
R8172	0	0	0	0	0	0	0	0	0	0	0
R8173	77	3	371	0	6	68	0	53	9	25	193
R8174	0	0	0	0	0	0	0	0	0	0	0
R8175	51	0	278	0	5	35	0	17	2	22	48
R8176	1	0	29	0	0	8	0	0	1	4	5
R8177	1	0	30	0	0	9	0	2	0	0	6
R8178	0	0	2	0	0	0	0	1	0	0	0
R8179	72	0	328	1	3	48	0	16	3	8	91
R8180	1	0	61	0	0	5	0	2	0	2	6
R8181	6	0	65	0	1	8	0	2	0	0	9
R8182	2	0	20	0	0	3	0	1	0	0	6
R8183	68	2	496	2	24	84	0	37	5	20	122
R8184	4	0	47	0	0	7	0	1	1	1	15
R8185	0	0	2	0	0	0	0	0	0	0	6
R8186	2	0	84	0	0	27	0	10	2	1	32
R8187	54	1	364	0	2	40	0	25	3	4	62
R8188	1	0	39	0	0	5	0	2	1	5	8
R8189	26	0	140	0	0	8	1	26	4	1	49
R8190	0	0	0	0	0	0	0	0	0	0	0
R8191	0	0	0	0	0	0	0	0	0	0	0
R8192	3	0	68	0	0	11	0	0	1	0	12
R8193	7	0	92	0	2	15	0	8	2	0	25
R8194	0	0	0	0	0	0	0	0	0	0	0
R8195	0	0	0	0	0	0	0	0	0	0	0
R8196	6	1	59	0	0	3	0	5	3	1	15
R8197	25	0	166	1	2	25	0	15	5	3	43
R8198	15	0	175	0	4	13	0	14	1	2	56
R8199	0	0	0	0	0	0	0	0	0	0	0
R8200	0	0	10	0	0	2	0	3	1	0	1
R8201	20	1	157	0	1	19	0	19	10	11	69
R8202	0	0	4	0	0	0	0	0	0	0	0
R8203	5	0	35	0	1	5	0	3	0	2	9
R8204	17	0	122	0	3	8	0	14	1	2	38
R8205	0	0	1	0	0	0	0	0	0	0	1
R8206	0	0	0	0	0	0	0	0	0	0	0
R8207	0	0	9	0	0	0	0	0	0	0	0
R8208	1	0	25	0	0	4	0	2	1	1	7
R8209	0	0	1	0	0	0	0	0	0	0	2
R8210	0	0	0	0	0	0	0	0	0	0	0
R8211	34	1	458	0	2	25	0	32	11	11	59
R8212	10	0	26	0	0	3	0	1	1	1	11
R8213	115	2	465	0	7	46	0	37	16	12	114
R8214	5	1	97	0	0	20	0	2	1	0	51
R8215	62	0	421	0	6	62	0	12	6	11	77
R8216	1	0	5	0	0	0	0	0	0	0	0
R8217	20	1	159	1	5	20	0	7	1	4	38
R8218	3	0	2	0	0	0	0	0	0	0	0
R8219	11	0	174	1	2	28	0	6	1	4	18
R8221	26	0	136	0	0	35	0	23	5	2	28
R8222	1	0	1	0	0	0	0	0	0	0	0
R8223	39	1	377	0	4	28	0	14	3	10	114
R8224	38	0	257	0	4	58	1	49	6	5	174
R8225	32	0	123	0	2	19	0	12	3	9	61
R8226	0	0	37	0	0	2	0	2	0	0	21
R8227	13	0	100	0	0	19	0	8	4	3	23
R8229	0	0	17	0	0	24	0	0	0	0	0
R8230	25	1	68	0	0	12	0	4	1	0	18
R8231	73	0	409	0	5	49	0	42	8	10	94
R8232	0	0	0	0	0	0	0	0	0	0	0
R8233	14	0	87	0	7	9	0	6	1	3	9
R8234	0	0	19	0	0	3	0	2	0	0	2
R8235	8	0	135	0	2	9	0	6	2	1	19
R8236	32	0	246	0	3	32	0	24	3	6	34
R8237	58	0	313	1	6	26	0	14	2	23	77
R8238	2	0	17	0	0	5	0	0	0	1	4
R8239	58	4	291	0	4	47	0	37	2	6	114
R8240	15	0	44	0	0	7	0	1	1	0	4
R8242	0	0	0	0	0	0	0	0	0	0	0
R8244	0	0	0	0	0	0	0	0	0	0	0
R8245	19	1	244	0	1	74	0	12	20	4	38
R8246	15	0	71	0	0	7	0	8	0	5	21
R8247	6	0	51	0	1	11	0	5	3	2	8
R8248	36	3	336	0	1	75	0	20	5	8	76
R8249	5	0	97	0	0	17	0	0	9	0	137
R8250	0	0	1	0	0	0	0	0	0	0	0
R8251	25	0	262	0	2	34	0	19	0	7	76
R8252	29	0	255	0	0	21	0	20	1	1	25
R8253	5	0	79	0	1	4	0	9	3	3	5
R8254	10	3	205	0	0	114	1	3	5	3	33
R8255	13	0	86	0	0	9	0	17	3	7	58
R8256	24	2	144	0	2	10	0	34	17	5	50
R8257	0	0	16	0	1	3	0	0	0	1	6
R8258	0	0	0	0	0	0	0	0	0	0	0
R8259	25	3	281	0	2	31	0	24	8	15	73
R8260	0	0	3	0	0	0	0	0	0	0	0
R8261	11	0	161	0	1	38	0	17	1	5	29
R8262	0	0	0	0	0	0	0	0	0	0	0
R8263	3	1	73	0	0	5	0	5	0	4	6
R8264	18	0	213	0	2	10	0	10	1	3	38
R8265	4	0	36	0	0	5	0	2	1	1	7
R8266	10	1	91	0	1	6	0	12	1	2	22
R8267	1	0	6	0	0	2	0	1	1	0	0
R8268	4	0	48	0	0	0	0	1	0	1	3
R8270	6	0	151	0	1	28	0	11	4	4	19
R8271	33	0	282	0	1	16	0	38	2	7	48
R8272	8	0	132	0	1	17	0	7	1	3	8
R8274	8	0	37	0	0	10	0	1	2	0	21
R8275	18	1	178	1	1	22	0	9	1	6	15
R8276	64	0	329	0	10	30	0	49	2	12	90
R8277	26	0	167	0	4	24	0	4	1	3	39
R8278	14	0	199	0	2	21	0	3	0	14	15
R8279	2	0	28	0	0	114	0	4	0	1	9
R8280	0	0	0	0	0	0	0	0	0	0	0
R8281	28	0	431	0	5	70	0	24	5	14	83
R8282	0	0	9	0	0	1	0	0	1	0	2
R8283	0	0	0	0	0	0	0	1	0	0	0
R8284	48	1	328	0	3	48	0	36	4	21	112
R8285	7	0	49	0	1	6	0	5	0	3	7
R8286	1	0	23	0	0	4	0	4	2	1	13
R8287	0	0	0	0	0	0	0	0	0	0	0
R8288	27	0	166	0	10	18	0	15	1	7	38
R8289	2	0	32	0	0	2	0	6	1	0	9
R8290	4	0	80	0	0	15	0	4	0	2	7
R8291	19	0	155	0	1	21	0	7	4	9	21
R8292	7	1	63	0	0	5	0	2	2	4	12
R8293	42	1	410	0	1	63	0	67	5	7	315
R8294	0	0	0	0	0	0	0	0	0	0	0
R8295	1	0	7	0	0	2	0	0	0	0	2
R8297	2	0	7	0	0	4	0	1	0	0	1
R8298	0	0	3	0	0	1	0	4	0	1	8
R8299	0	0	0	0	0	0	0	0	0	0	0
R8300	11	0	119	0	2	8	0	7	1	4	17
R8301	18	1	215	0	0	20	0	14	1	3	35
R8302	15	0	57	0	0	8	0	7	1	5	5
R8303	7	0	32	0	0	3	0	5	2	0	12
R8304	0	0	103	0	0	77	0	1	0	2	1
R8305	0	0	2	0	0	1	0	1	0	0	0
R8306	28	1	181	0	7	31	0	10	3	7	37
R8307	12	1	94	0	3	17	0	3	1	1	19
R8308	17	0	79	0	1	6	0	17	5	2	18
R8309	7	0	87	0	1	15	0	2	0	5	9
R8310	19	0	361	0	2	30	0	31	4	8	35
R8311	48	0	404	3	8	54	1	19	2	21	107
R8312	1	0	7	0	0	0	0	0	0	0	3
R8313	115	1	584	1	9	44	0	49	9	21	189
R8314	26	3	332	0	0	25	0	66	24	7	107
R8315	0	0	4	0	0	1	0	2	0	0	0
R8316	4	0	72	0	0	7	0	2	0	2	5
R8317	19	0	218	0	1	52	0	14	2	1	92
R8318	2	0	27	0	0	4	0	0	0	0	6
R8319	16	1	192	1	1	47	0	11	3	3	24
R8320	0	0	0	0	0	0	0	0	0	0	0
R8321	23	0	118	0	0	17	0	14	0	2	16
R8322	0	0	39	0	0	11	0	1	0	0	0
R8323	7	0	151	0	1	8	0	14	0	3	22
R8324	0	0	2	0	0	0	0	0	0	0	0
R8325	4	0	62	0	0	12	0	7	0	3	25
R8326	83	2	529	0	5	72	1	52	8	22	153
R8327	27	0	227	0	1	18	0	15	3	11	81
R8328	0	0	0	0	0	0	0	0	0	0	0
R8329	2	0	43	0	0	4	0	1	0	0	3
R8330	0	0	5	0	0	1	0	2	0	0	0
R8331	38	13	311	0	2	25	1	65	30	2	112
R8332	0	0	1	0	0	0	0	0	0	0	0
R8333	15	0	208	0	1	77	0	6	2	3	28
R8335	6	0	43	0	2	1	0	2	0	4	14
R8336	5	0	27	0	1	3	0	4	0	0	6
R8337	3	1	81	0	1	13	0	7	0	3	3
R8339	2	0	11	0	0	2	0	1	0	1	3
R8340	22	0	179	0	0	20	0	18	1	5	21
R8341	42	0	201	0	3	35	0	22	3	7	40
R8342	23	0	94	0	2	16	0	7	2	3	15
R8343	5	0	61	0	0	7	0	9	2	2	5
R8344	13	3	172	0	0	91	0	8	1	2	29
R8345	4	0	163	0	0	20	0	47	3	0	25
R8346	0	0	1	0	0	0	0	0	1	0	2
R8347	7	0	37	0	0	3	0	3	0	1	10
R8348	7	0	95	0	3	4	0	6	3	1	17
R8349	28	2	322	0	2	47	0	26	1	17	23
R8350	9	0	120	0	16	12	0	11	0	1	5
R8351	0	0	1	0	0	0	0	0	0	0	0
R8352	16	0	277	1	0	35	0	8	4	9	36
R8353	0	0	10	0	0	0	0	0	0	0	1028
R8354	3	0	33	0	0	4	0	2	0	0	8
R8355	5	0	98	0	1	34	0	2	0	3	13
R8356	9	0	64	0	3	3	0	9	6	1	30
R8357	2	0	21	0	0	7	0	3	0	0	1
R8358	6	0	146	0	1	21	0	9	5	5	27
R8359	0	0	3	0	0	0	0	0	0	0	0
R8360	2	0	24	0	0	1	0	2	0	0	13
R8361	7	0	114	0	0	38	0	26	3	0	46
R8362	15	0	199	0	0	16	0	18	0	0	6
R8363	0	0	78	0	0	0	0	2	1	0	1
R8364	44	1	163	0	4	37	0	7	3	3	48
R8365	1	0	63	0	0	12	0	4	0	1	8
R8366	17	1	206	0	1	39	1	16	5	5	27
R8367	5	0	115	0	0	16	0	7	0	10	23
R8368	0	0	2	0	0	1	0	0	0	0	0
R8369	1	0	9	0	1	2	0	0	0	0	6
R8370	0	0	2	0	0	0	0	0	0	0	0
R8371	9	0	94	0	1	8	0	13	1	3	6
R8372	0	0	9	0	0	1	0	2	0	1	3
R8373	81	2	565	2	6	52	0	29	6	35	110
R8374	0	0	0	0	0	0	0	0	0	0	0
R8375	0	0	10	0	0	0	0	0	0	0	0
R8376	7	1	135	0	1	15	1	16	4	8	46
R8377	29	1	234	0	4	18	0	58	6	4	73
R8378	2	0	5	0	0	0	0	0	0	0	4
R8380	19	0	167	0	4	13	0	15	0	1	27
R8381	15	0	287	0	1	26	0	47	3	4	35
R8382	0	0	1	0	0	0	0	0	0	0	0
R8383	8	0	103	0	1	6	0	6	3	0	12
R8384	2	1	85	0	0	11	0	4	0	4	3
R8385	110	4	523	0	14	45	0	34	15	20	188
R8387	16	0	388	0	2	33	0	23	1	8	69
R8388	0	0	0	0	0	0	0	0	0	0	0
R8389	6	0	95	1	0	6	0	7	0	3	15
